"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.6","","","","1"
"1981","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","2.3","","","","1"
"1981","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","1.8","","","","1"
"1981","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","0.5","","","","1"
"1981","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.8","","","","1"
"1981","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","1.4","","","","1"
"1981","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","1.3","","","","1"
"1981","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.1","","","","1"
"1981","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","0.8","","","","1"
"1981","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","1.1","","","","1"
"1981","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.3","","","","1"
"1981","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.1","","","","1"
"1981","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.1","","","","1"
"1981","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","7.0","","","","1"
"1981","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","3.5","","","","1"
"1982","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.1","","","","1"
"1982","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","6.3","","","","1"
"1982","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.6","","","","1"
"1982","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","1.5","","","","1"
"1982","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","0.6","","","","1"
"1982","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.6","","","","1"
"1982","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","1.0","","","","1"
"1982","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","3.0","","","","1"
"1982","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","2.7","","","t","1"
"1982","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.5","","","","1"
"1982","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","0.3","","","","1"
"1982","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.2","","","","1"
"1982","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","0.5","","","","1"
"1982","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","4.8","","","","1"
"1982","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","0.3","","","","1"
"1982","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","1.6","","","","1"
"1982","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","1.1","","","","1"
"1982","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","4.7","","","","1"
"1982","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","2.1","","","","1"
"1982","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","1.1","","","","1"
"1982","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.6","","","","1"
"1982","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.7","","","","1"
"1982","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","4.8","","","","1"
"1982","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.9","","","","1"
"1982","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.5","","","","1"
"1982","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","3.4","","","","1"
"1982","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","1.4","","","","1"
"1983","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.7","","","","1"
"1983","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","12.3","","","","1"
"1983","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","9.5","","","","1"
"1983","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.5","","","","1"
"1983","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","0.9","","","","1"
"1983","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.8","","","","1"
"1983","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.9","","","","1"
"1983","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","2.8","","","","1"
"1983","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","3.2","","","t","1"
"1983","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","1.5","","","","1"
"1983","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","0.3","","","","1"
"1983","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.3","","","","1"
"1983","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","0.7","","","","1"
"1983","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","5.2","","","","1"
"1983","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","2.1","","","","1"
"1983","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","1.0","","","","1"
"1983","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","4.2","","","","1"
"1983","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","2.3","","","","1"
"1983","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.9","","","","1"
"1983","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","2.3","","","","1"
"1983","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.4","","","","1"
"1983","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","1.0","","","","1"
"1983","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","4.4","","","","1"
"1983","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.3","","","","1"
"1983","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.1","","","","1"
"1983","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","2.0","","","","1"
"1983","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","0.9","","","","1"
"1984","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.2","","","","1"
"1984","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","9.6","","","","1"
"1984","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","9.5","","","","1"
"1984","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.8","","","","1"
"1984","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","0.4","","","","1"
"1984","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.5","","","","1"
"1984","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.6","","","","1"
"1984","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","1.0","","","","1"
"1984","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","2.5","","","t","1"
"1984","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.3","","","","1"
"1984","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","0.4","","","","1"
"1984","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.3","","","","1"
"1984","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","0.8","","","","1"
"1984","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","1.9","","","","1"
"1984","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","1.8","","","","1"
"1984","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.8","","","","1"
"1984","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","1.8","","","","1"
"1984","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","1.7","","","","1"
"1984","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","4.5","","","","1"
"1984","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","1.1","","","","1"
"1984","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.4","","","","1"
"1984","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.6","","","","1"
"1984","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","2.2","","","","1"
"1984","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","2.2","","","","1"
"1984","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","2.2","","","","1"
"1984","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","0.7","","","","1"
"1984","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","0.8","","","","1"
"1985","Census metropolitan areas","","Rate","257","units ","0","v733334","1","1.4","","","","1"
"1985","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","2.7","","","","1"
"1985","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.4","","","","1"
"1985","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.6","","","","1"
"1985","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","0.6","","","","1"
"1985","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.4","","","","1"
"1985","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.4","","","","1"
"1985","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","0.4","","","","1"
"1985","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","1.6","","","t","1"
"1985","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.1","","","","1"
"1985","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.3","","","","1"
"1985","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.8","","","","1"
"1985","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","4.3","","","","1"
"1985","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","1.5","","","","1"
"1985","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","3.1","","","","1"
"1985","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.3","","","","1"
"1985","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","2.0","","","","1"
"1985","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","3.2","","","","1"
"1985","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.1","","","","1"
"1985","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","2.5","","","","1"
"1985","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","1.9","","","","1"
"1985","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.6","","","","1"
"1985","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.4","","","","1"
"1985","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","2.1","","","","1"
"1985","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","2.2","","","","1"
"1985","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","1.9","","","","1"
"1985","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","0.7","","","","1"
"1985","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","0.9","","","","1"
"1986","Census metropolitan areas","","Rate","257","units ","0","v733334","1","1.6","","","","1"
"1986","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","3.9","","","","1"
"1986","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.1","","","","1"
"1986","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.9","","","","1"
"1986","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","2.3","","","","1"
"1986","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.3","","","","1"
"1986","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.2","","","","1"
"1986","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","0.7","","","","1"
"1986","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","1.8","","","t","1"
"1986","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.2","","","","1"
"1986","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","3.0","","","","1"
"1986","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.9","","","","1"
"1986","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","8.2","","","","1"
"1986","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","3.2","","","","1"
"1986","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","3.4","","","","1"
"1986","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.8","","","","1"
"1986","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","4.9","","","","1"
"1986","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","9.0","","","","1"
"1986","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","4.8","","","","1"
"1986","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","2.8","","","","1"
"1986","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","2.7","","","","1"
"1986","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","2.4","","","","1"
"1986","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.1","","","","1"
"1986","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","6.7","","","","1"
"1986","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.9","","","","1"
"1986","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.6","","","","1"
"1986","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","1.0","","","","1"
"1986","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","1.6","","","","1"
"1987","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.5","","","","1"
"1987","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","4.3","","","","1"
"1987","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","5.6","","","","1"
"1987","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","1.0","","","","1"
"1987","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","4.4","","","","1"
"1987","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.3","","","","1"
"1987","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.2","","","","1"
"1987","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","1.0","","","","1"
"1987","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","3.6","","","t","1"
"1987","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.3","","","","1"
"1987","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","3.1","","","","1"
"1987","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.6","","","","1"
"1987","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","10.7","","","","1"
"1987","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","5.6","","","","1"
"1987","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","2.6","","","","1"
"1987","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.5","","","","1"
"1987","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","10.1","","","","1"
"1987","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","10.5","","","","1"
"1987","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","4.2","","","","1"
"1987","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","4.3","","","","1"
"1987","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","6.5","","","","1"
"1987","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","2.1","","","","1"
"1987","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.1","","","","1"
"1987","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","9.0","","","","1"
"1987","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","1.1","","","","1"
"1987","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.4","","","","1"
"1987","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","0.7","","","","1"
"1987","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","2.8","","","","1"
"1988","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.6","","","","1"
"1988","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","2.3","","","","1"
"1988","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","4.4","","","","1"
"1988","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.3","","","","1"
"1988","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","4.3","","","","1"
"1988","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.4","","","","1"
"1988","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.4","","","","1"
"1988","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","2.1","","","","1"
"1988","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","4.0","","","t","1"
"1988","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.4","","","","1"
"1988","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","2.1","","","","1"
"1988","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.6","","","","1"
"1988","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","4.5","","","","1"
"1988","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","5.2","","","","1"
"1988","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","5.4","","","","1"
"1988","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","1.0","","","","1"
"1988","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","8.8","","","","1"
"1988","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","7.7","","","","1"
"1988","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.5","","","","1"
"1988","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","8.8","","","","1"
"1988","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","8.6","","","","1"
"1988","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","1.1","","","","1"
"1988","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.2","","","","1"
"1988","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","6.2","","","","1"
"1988","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.4","","","","1"
"1988","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.3","","","","1"
"1988","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","0.8","","","","1"
"1988","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","4.3","","","","1"
"1989","Census metropolitan areas","","Rate","257","units ","0","v733334","1","2.8","","","","1"
"1989","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","1.2","","","","1"
"1989","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","2.1","","","","1"
"1989","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.3","","","","1"
"1989","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","3.3","","","","1"
"1989","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","0.5","","","","1"
"1989","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","0.6","","","","1"
"1989","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","2.7","","","","1"
"1989","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","4.9","","","t","1"
"1989","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","0.7","","","","1"
"1989","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.7","","","","1"
"1989","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","1.3","","","","1"
"1989","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","3.2","","","","1"
"1989","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","4.6","","","","1"
"1989","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","6.5","","","","1"
"1989","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","0.9","","","","1"
"1989","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","5.0","","","","1"
"1989","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","5.1","","","","1"
"1989","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.0","","","","1"
"1989","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","8.8","","","","1"
"1989","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","9.4","","","","1"
"1989","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.6","","","","1"
"1989","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.3","","","","1"
"1989","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","5.6","","","","1"
"1989","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.4","","","","1"
"1989","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.2","","","","1"
"1989","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","1.0","","","","1"
"1989","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","6.5","","","","1"
"1990","Census metropolitan areas","","Rate","257","units ","0","v733334","1","3.3","","","","1"
"1990","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","2.0","","","","1"
"1990","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","1.8","","","","1"
"1990","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.7","","","","1"
"1990","Halifax, Nova Scotia","2011S0503205","Rate","257","units ","0","v733357","5","3.6","","","","1"
"1990","Hamilton, Ontario","2011S0503537","Rate","257","units ","0","v733358","6","1.2","","","","1"
"1990","Kitchener-Cambridge-Waterloo, Ontario","2011S0503541","Rate","257","units ","0","v733359","7","1.3","","","","1"
"1990","London, Ontario","2011S0503555","Rate","257","units ","0","v733360","8","2.8","","","","1"
"1990","Montréal excluding Saint-Jérôme, Quebec","","Rate","257","units ","0","v733361","29","5.9","","","t","1"
"1990","Oshawa, Ontario","2011S0503532","Rate","257","units ","0","v733362","10","1.6","","","","1"
"1990","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Rate","257","units ","0","v733336","11","1.2","","","","1"
"1990","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Rate","257","units ","0","v733337","12","0.5","","","","1"
"1990","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Rate","257","units ","0","v733338","13","4.2","","","","1"
"1990","Québec, Quebec","2011S0503421","Rate","257","units ","0","v733339","14","6.1","","","","1"
"1990","Regina, Saskatchewan","2011S0503705","Rate","257","units ","0","v733340","15","5.0","","","","1"
"1990","St. Catharines-Niagara, Ontario","2011S0503539","Rate","257","units ","0","v733341","16","1.9","","","","1"
"1990","St. John's, Newfoundland and Labrador","2011S0503001","Rate","257","units ","0","v733343","18","1.6","","","","1"
"1990","Saguenay, Quebec","2011S0503408","Rate","257","units ","0","v733348","3","6.2","","","","1"
"1990","Saint John, New Brunswick","2011S0503310","Rate","257","units ","0","v733342","17","3.3","","","","1"
"1990","Saskatoon, Saskatchewan","2011S0503725","Rate","257","units ","0","v733344","19","7.5","","","","1"
"1990","Sherbrooke, Quebec","2011S0503433","Rate","257","units ","0","v733345","20","10.5","","","","1"
"1990","Thunder Bay, Ontario","2011S0503595","Rate","257","units ","0","v733347","22","0.9","","","","1"
"1990","Toronto, Ontario","2011S0503535","Rate","257","units ","0","v733349","23","0.9","","","","1"
"1990","Trois-Rivières, Quebec","2011S0503442","Rate","257","units ","0","v733350","24","8.1","","","","1"
"1990","Vancouver, British Columbia","2011S0503933","Rate","257","units ","0","v733351","25","0.9","","","","1"
"1990","Victoria, British Columbia","2011S0503935","Rate","257","units ","0","v733352","26","0.3","","","","1"
"1990","Windsor, Ontario","2011S0503559","Rate","257","units ","0","v733353","27","2.2","","","","1"
"1990","Winnipeg, Manitoba","2011S0503602","Rate","257","units ","0","v733354","28","6.4","","","","1"
"1991","Census metropolitan areas","","Rate","257","units ","0","v733334","1","4.4","","","","1"
"1991","Calgary, Alberta","2011S0503825","Rate","257","units ","0","v733335","2","3.8","","","","1"
"1991","Edmonton, Alberta","2011S0503835","Rate","257","units ","0","v733356","4","2.3","","","","1"
"1991","Greater Sudbury, Ontario","2011S0503580","Rate","257","units ","0","v733346","21","0.5","","","","1"
